sl,ee,tp,scope,sharpe,total_return,max_drawdown,calmar,win_rate,profit_factor,n_bars
0.005,1.0,0.0,binancecoin,1.699348457368064,2.4575701647673784,0.09813946932878533,3.1862321590997857,0.5141592920353982,1.5233568271406726,1149
0.005,1.0,0.0,solana,2.727805971191839,12.41034108256227,0.10389850594427322,7.383569025506528,0.5203539823008849,1.825827827072643,1149
0.005,1.0,0.01,portfolio,3.1449567146124204,2.8025630119667935,0.037216203926480174,9.145608715575625,0.5424778761061947,1.9711957605802548,1149
0.005,1.0,0.01,bitcoin,1.8018802867610473,1.8218450252670548,0.07147556628583858,3.5744351081294394,0.5048715677590788,1.616982123013135,1149
0.005,1.0,0.01,ethereum,1.076530875711696,0.7095348815389744,0.15015606556673228,0.8311310387823975,0.531021897810219,1.4514811120312912,1149
0.005,1.0,0.01,binancecoin,1.5639379930596415,2.1057743993915876,0.10402809343712038,2.712373903106973,0.5088495575221239,1.471454449065333,1149
0.005,1.0,0.01,solana,2.6173634962773877,10.93941472461118,0.10389850594427312,6.955655013515142,0.5212389380530974,1.7789022349384795,1149
0.005,1.0,0.02,portfolio,3.2370192065367602,3.4018966986435295,0.036598161103863706,10.49474601725436,0.552212389380531,2.00590432531827,1149
0.005,1.0,0.02,bitcoin,1.8446309002917305,1.895211898307565,0.07063900042932902,3.717101377070831,0.5048715677590788,1.6361555229890024,1149
0.005,1.0,0.02,ethereum,1.603091093258364,1.7906745254347682,0.14803410007946982,1.7052150065968992,0.5371681415929204,1.4660324445504578,1149
0.005,1.0,0.02,binancecoin,1.6020617341920889,2.2076772053597904,0.10402809343712008,2.7999526191676964,0.5106194690265486,1.4859476344553588,1149
0.005,1.0,0.02,solana,2.6485325387328724,11.322566856074138,0.10389850594427345,7.070918739798727,0.5203539823008849,1.7924975061244441,1149
0.005,1.0,0.03,portfolio,3.282755100755805,3.4967954835682873,0.03602832602268233,10.840868854981482,0.5530973451327433,2.027232319729046,1149
0.005,1.0,0.03,bitcoin,1.864974854717206,1.937340287257184,0.0699037498261315,3.813514320892823,0.5066430469441984,1.6465359695000699,1149
0.005,1.0,0.03,ethereum,1.6224578114865211,1.8297083247361559,0.14805215406838682,1.7308173535682831,0.536283185840708,1.4731545058285684,1149
0.005,1.0,0.03,binancecoin,1.6439120282793194,2.3101683443435976,0.10273629711428964,2.922159450661183,0.5132743362831859,1.5024119195321068,1149
0.005,1.0,0.03,solana,2.672817131257706,11.637665864552558,0.10389850594427343,7.163631514472373,0.5203539823008849,1.8022745876589257,1149
0.005,1.0,0.05,portfolio,3.316450048264552,3.5758209123135343,0.035532627428086265,11.141919116304887,0.5584070796460177,2.042866587164037,1149
0.005,1.0,0.05,bitcoin,1.8751809420433638,1.9627656759129986,0.06990374982613087,3.84779609643444,0.5075287865367581,1.652273816549813,1149
0.005,1.0,0.05,ethereum,1.6509599786381817,1.8850657044377885,0.14709309868751988,1.7784694062628685,0.5380530973451327,1.4833236302622756,1149
0.005,1.0,0.05,binancecoin,1.6697073049181603,2.3754704574816494,0.10141725837607035,3.0152132344887606,0.5123893805309735,1.5114927997095873,1149
0.005,1.0,0.05,solana,2.6933174069687285,11.919408857177086,0.10389850594427363,7.245013846659544,0.5203539823008849,1.8106146370612033,1149
0.005,1.0,0.08,portfolio,3.340010479195517,3.625655485107589,0.03540434553078754,11.276068318571642,0.5575221238938053,2.0542148458287115,1149
0.005,1.0,0.08,bitcoin,1.8903397020314974,1.984862643275255,0.06990374982613062,3.8774040239571264,0.5066430469441984,1.6586025400298403,1149
0.005,1.0,0.08,ethereum,1.6519214579319506,1.8904258880848723,0.14710320893622172,1.7818392965265868,0.5371681415929204,1.4838527526559822,1149
0.005,1.0,0.08,binancecoin,1.6911194472807323,2.429694574161386,0.09945149359316531,3.1207844452084244,0.5141592920353982,1.5195152772678409,1149
0.005,1.0,0.08,solana,2.7099999842888742,12.154104511606032,0.10389850594427384,7.311755217095519,0.5203539823008849,1.8182960432496647,1149
0.005,1.0,0.12,portfolio,3.3414067016150417,3.635090343058227,0.03553262742808635,11.25296059055395,0.5592920353982301,2.055719423076204,1149
0.005,1.0,0.12,bitcoin,1.8868371459194662,1.984498366649992,0.0699037498261313,3.87691731578675,0.5066430469441984,1.657657177177035,1149
0.005,1.0,0.12,ethereum,1.658995363162303,1.9038773910458553,0.14710320893622023,1.7905806473897201,0.5380530973451327,1.4864135198759647,1149
0.005,1.0,0.12,binancecoin,1.6871172903111582,2.4242273956785145,0.10141725837607031,3.0557744498721564,0.5141592920353982,1.5186282653059753,1149
0.005,1.0,0.12,solana,2.712745892265817,12.219250046731583,0.1038985059442735,7.3301159697295715,0.5203539823008849,1.8197855254065811,1149
0.01,1.0,0.0,portfolio,3.3846753960009837,3.730339018329162,0.03503661895850328,11.590909465846448,0.5601769911504425,2.0746988504247708,1149
0.01,1.0,0.0,bitcoin,1.918468785224234,2.0436893221883228,0.06838555650650138,4.043212525578489,0.5066430469441984,1.6716916499979306,1149
0.01,1.0,0.0,ethereum,1.6803435262144293,1.9463008761895564,0.14412546739785845,1.855503829623541,0.5380530973451327,1.4937772118441208,1149
0.01,1.0,0.0,binancecoin,1.7127792139105038,2.494293793647965,0.09813946932878514,3.2172621971281834,0.5150442477876106,1.528496399711364,1149
0.01,1.0,0.0,solana,2.7398547211883053,12.579375427094051,0.1030355838230198,7.492588060814683,0.5230088495575221,1.8305890692587476,1149
0.01,1.0,0.01,portfolio,3.111115408375359,2.896094180032603,0.03672633728155257,9.462614299503263,0.5442477876106194,1.97317000489611,1149
0.01,1.0,0.01,bitcoin,1.8392602716684734,1.8904337107833036,0.06912200725705454,3.792063307870389,0.5048715677590788,1.6331601635279187,1149
0.01,1.0,0.01,ethereum,1.037372654963577,0.7253612448212667,0.15198822414304486,0.8360842637555372,0.5462068965517242,1.385971180736732,1149
0.01,1.0,0.01,binancecoin,1.6029278877313735,2.2009235914451515,0.10337108596134476,2.811975586308524,0.5123893805309735,1.4852910207893715,1149
0.01,1.0,0.01,solana,2.6510602540092587,11.358042183193486,0.10303558382301956,7.1407556752575125,0.5230088495575221,1.7923567977499306,1149
0.01,1.0,0.02,portfolio,3.2801399167977854,3.4983241305056296,0.03639262948052111,10.73519626716643,0.5539823008849557,2.0243415171486503,1149
