date,btc,eth,sleeve
2021-12-14,-0.00028972845741493926,2.507117191493182e-05,-0.00013232864275000372
2021-12-15,-4.0999865057793124e-05,-0.00023797823456573168,-0.0001394890498117624
2021-12-16,0.000469444670943338,0.00037731888901328825,0.00042338177997831313
2021-12-17,0.00020132531917612092,0.0005823566724355539,0.0003918409958058374
2021-12-18,0.00048333653371529533,0.00018995158498712712,0.0003366440593512112
2021-12-19,3.780874732478873e-05,-3.797102648098289e-05,-8.113957809708115e-08
2021-12-20,0.0003859015978749896,0.00019143427681711118,0.0002886679373460504
2021-12-21,1.9833694583390795e-05,-0.0002557471560044084,-0.0001179567307105088
2021-12-22,0.0004092357346822078,0.0007151326547795117,0.0005621841947308598
2021-12-23,0.000802907175768595,0.0003247944068261735,0.0005638507912973842
2021-12-24,-0.00035723011735067485,0.0005437310255033095,9.325045407631734e-05
2021-12-25,-0.0001337966656148643,-5.315630974023605e-05,-9.347648767755017e-05
2021-12-26,0.0006099927038004621,0.0006500425822633066,0.0006300176430318843
2021-12-27,-0.0002545913095642933,-0.0006729651336954173,-0.0004637782216298553
2021-12-28,0.0007943903809070024,0.0006253062539962587,0.0007098483174516305
2021-12-29,0.000336459696669174,-0.0004234325293619461,-4.348641634638605e-05
2021-12-30,0.00013217760295158472,-0.00024285866812842803,-5.5340532588421656e-05
2021-12-31,-0.00018460687460388763,0.0003018383071736806,5.861571628489649e-05
2022-01-01,0.00034750985864683996,0.0004856368903173274,0.0004165733744820837
2022-01-02,-0.00016715880895368633,-0.00023200833868413913,-0.00019958357381891272
2022-01-03,0.0005582534547386958,0.0007014136246508525,0.0006298335396947741
2022-01-04,-3.332625672503425e-05,-0.0009445322196218781,-0.0004889292381734561
2022-01-05,0.0015667075133437528,0.0023616967179712583,0.0019642021156575057
2022-01-06,-0.0009714708384785981,-0.001229664683653595,-0.0011005677610660966
2022-01-07,-0.00021149981904056172,-0.0003126973419581508,-0.00026209858049935626
2022-01-08,-0.00028279571609413475,-0.00032486031679324464,-0.0003038280164436897
2022-01-09,0.0007303761309193041,0.00041319023136722585,0.000571783181143265
2022-01-10,0.00030231159891849795,-0.00043033676030562214,-6.401258069356209e-05
2022-01-11,0.0003836269756854376,0.0005691970155260988,0.0004764119956057682
2022-01-12,-0.00019589902044636807,-0.0007864894500343131,-0.0004911942352403406
2022-01-13,-0.00047944018391620136,-0.0004488856352710067,-0.00046416290959360406
2022-01-14,-3.7660851316848446e-05,0.0008230988371998334,0.0003927189929414925
2022-01-15,0.00013776226303192788,0.00022378379998183788,0.0001807730315068829
2022-01-16,3.0605955675703615e-05,0.00011638962940608029,7.349779254089195e-05
2022-01-17,0.00030421364457654693,-0.0002195314960181599,4.234107427919352e-05
2022-01-18,3.994989828991156e-05,-7.838295045169732e-05,-1.9216526080892882e-05
2022-01-19,-0.000184329612993624,7.294636632052765e-05,-5.569162333654817e-05
2022-01-20,6.695016262425353e-05,0.00024354986456120604,0.00015525001359272979
2022-01-21,-0.0005344114521752322,-0.0013933420519554468,-0.0009638767520653395
2022-01-22,0.0009007157922994294,0.0008828331854988327,0.000891774488899131
2022-01-23,-0.0005236705788222836,-0.0006132876696757932,-0.0005684791242490383
2022-01-24,3.978802847635765e-05,1.360755762104408e-05,2.6697793048700865e-05
2022-01-25,0.0005975986779259191,0.0003095684452495288,0.00045358356158772394
2022-01-26,0.0001454808881003019,0.00011665206742093032,0.0001310664777606161
2022-01-27,-0.0005911891108627247,-0.0005395357198449117,-0.0005653624153538182
2022-01-28,1.2890047360994548e-05,-0.0006779525128324469,-0.00033253123273572615
2022-01-29,-0.00015016234514385346,0.0006512579737813718,0.0002505478143187592
2022-01-30,-0.00041292669721135114,-0.00094194788112589,-0.0006774372891686206
2022-01-31,0.0005907847486796581,0.00032490789919909695,0.0004578463239393775
2022-02-01,-0.0003818327593093921,-0.0007043126551035009,-0.0005430727072064465
2022-02-02,9.567993625304334e-05,0.0011361434503958721,0.0006159116933244578
2022-02-03,-0.00019575558746509102,-0.0017014394810312982,-0.0009485975342481946
2022-02-04,-8.363630362456757e-05,-0.0002883724748189652,-0.0001860043892217664
2022-02-05,-0.00069408785890247,-0.0006003080402321409,-0.0006471979495673054
2022-02-06,0.0004858702021471833,0.00038601737528398287,0.0004359437887155831
2022-02-07,-0.00013595336607782164,0.00028775480582281227,7.590071987249532e-05
2022-02-08,0.0004108403976107416,0.0004379004411899067,0.0004243704194003241
2022-02-09,-0.00013791172510611732,-2.5063503294180997e-05,-8.148761420014916e-05
2022-02-10,0.00043019963277702574,-0.00012875745931529198,0.00015072108673086688
2022-02-11,-0.0005457101080458669,-0.0002805580456710652,-0.00041313407685846605
2022-02-12,0.000593047229269002,0.0003316843813688757,0.0004623658053189389
2022-02-13,-9.594543354979137e-05,-0.0001814036224616176,-0.0001386745280057045
2022-02-14,0.00018347699414570707,0.00011904966644191007,0.00015126333029380858
2022-02-15,3.484795141570828e-05,-0.00013493330458707936,-5.004267658568554e-05
2022-02-16,0.0002639796191307125,0.000497207054138023,0.00038059333663436777
2022-02-17,0.0002891347394191573,-8.142566800269522e-05,0.00010385453570823103
2022-02-18,-0.0003841711481204551,-6.354525600236343e-05,-0.00022385820206140925
2022-02-19,0.0005830995439083783,0.00045835474812227903,0.0005207271460153286
2022-02-20,-0.00014643242792487953,-0.0007610195563921313,-0.0004537259921585054
2022-02-21,-0.0008859589347876367,-0.0007774907799002555,-0.0008317248573439461
2022-02-22,-9.814500358558504e-05,3.104355726487998e-05,-3.3550723160352526e-05
2022-02-23,2.963595914438435e-05,0.0007825041203504552,0.0004060700397474198
2022-02-24,-0.0005483097409832651,-0.0006723044535679708,-0.0006103070972756179
2022-02-25,0.0002167396805710065,0.0006176378534726817,0.00041718876702184413
2022-02-26,0.00029774098089776205,0.00012962621169442963,0.00021368359629609583
2022-02-27,0.00014856869735936764,-1.2524074409503201e-05,6.802231147493222e-05
2022-02-28,-0.0022675924040192114,-0.0013673435856251003,-0.0018174679948221558
2022-03-01,0.0007941624481609398,0.0005875704385410701,0.000690866443351005
2022-03-02,-0.0002928739552590844,-0.0001449239914888029,-0.00021889897337394365
2022-03-03,0.00020845513899403085,0.0006566199867316064,0.0004325375628628186
2022-03-04,0.0006406296173617726,-0.00011306495378920244,0.0002637823317862851
2022-03-05,0.00014448048727160056,-0.000133640465805424,5.420010733088286e-06
2022-03-06,-0.000659272641515514,0.0003540380861169195,-0.00015261727769929725
2022-03-07,-0.0007817827618167029,-0.0009699889328070222,-0.0008758858473118626
2022-03-08,0.0009215265786524115,0.0005363436079208337,0.0007289350932866226
2022-03-09,-0.0005776743173013671,-4.001297485790095e-05,-0.000308843646079634
2022-03-10,0.000377418118392533,0.00040204432617436096,0.000389731222283447
2022-03-11,-0.0001115707740597169,-0.00014866665609938624,-0.00013011871507955157
2022-03-12,-0.00014239440857774066,0.00027431916657855713,6.596237900040824e-05
2022-03-13,0.00032427164850428884,0.0002126867399564662,0.0002684791942303775
2022-03-14,-0.0006608219609347823,-0.000552673018242569,-0.0006067474895886756
2022-03-15,-3.813105628831259e-05,9.091519898194733e-05,2.6392071346817367e-05
2022-03-16,0.0001858309771044185,0.00032210332932738303,0.00025396715321590076
2022-03-17,0.000557648983978139,0.00025741496383068933,0.0004075319739044142
2022-03-18,-0.00019577542573060875,-0.0006595109513431654,-0.00042764318853688707
2022-03-19,-0.00041660876748462913,7.509818383255202e-05,-0.00017075529182603857
2022-03-20,0.00024773817683376324,0.00041120241415403984,0.00032947029549390154
2022-03-21,0.00029211414500514315,4.791294087557902e-05,0.00017001354294036107
2022-03-22,0.00016728868460546715,0.0004812846978042811,0.0003242866912048741
2022-03-23,0.00011289474014879433,-8.31568736142521e-05,1.4868933267271115e-05
2022-03-24,0.00021780633576417953,0.0001573111443078824,0.00018755874003603096
2022-03-25,0.00011810536059371818,0.00027623038608426013,0.00019716787333898917
2022-03-26,5.245321014839089e-05,0.0003437855877131323,0.00019811939893076157
2022-03-27,-0.00127651466015288,-0.0009784867041678301,-0.0011275006821603551
2022-03-28,0.0003576306686964253,0.00021630158938490014,0.0002869661290406627
2022-03-29,0.00037854548574064626,0.00043505098348532966,0.000406798234612988
2022-03-30,0.0004118793405193349,0.00012057717106361439,0.0002662282557914746
2022-03-31,-0.00012495846468952136,0.0002539577270028697,6.449963115667417e-05
2022-04-01,0.0005284469799377748,0.0003166135618674031,0.00042253027090258894
2022-04-02,0.0003933357959988686,0.0002959208302216703,0.00034462831311026946
2022-04-03,-7.846376659407846e-06,0.00016520623503379512,7.867992918719364e-05
2022-04-04,-0.0001610842284151021,4.939951923712152e-05,-5.584235458899029e-05
2022-04-05,0.0009427906418172331,0.0008905168988484382,0.0009166537703328356
2022-04-06,-0.0001833550343953573,-0.00062384494618452,-0.00040359999028993863
2022-04-07,0.00015354546156200408,-0.00010311949289273182,2.5212984334636128e-05
2022-04-08,0.00022442226408270343,-0.0001627699387755593,3.082616265357207e-05
2022-04-09,0.0006568209126423288,0.000452281192926725,0.0005545510527845269
2022-04-10,-0.00036532715959115765,0.000870277453051724,0.00025247514673028314
2022-04-11,7.859566862721112e-05,-0.00034502301687427365,-0.00013321367412353128
2022-04-12,-0.0004140710839459848,-0.00022452955493679316,-0.000319300319441389
2022-04-13,-0.00016235678750090075,-0.00014482699370875867,-0.0001535918906048297
2022-04-14,0.00024447769054267295,0.00014082361565236133,0.00019265065309751714
2022-04-15,-0.0001378877893464158,-0.00041069153484883837,-0.0002742896620976271
2022-04-16,-0.00016134953534321377,-0.00034858984106430306,-0.00025496968820375843
2022-04-17,0.0004410139920353684,0.00016800597998632016,0.00030450998601084427
2022-04-18,-0.000660656935093045,-0.00045015378038182195,-0.0005554053577374335
2022-04-19,0.0001640057209511268,-0.00011425559320784267,2.487506387164206e-05
2022-04-20,0.00017308470280316167,0.00020169999692137356,0.0001873923498622676
2022-04-21,0.00010055025759691673,1.9851407874904075e-05,6.0200832735910406e-05
2022-04-22,-7.308703450273411e-05,-0.00042599826601005515,-0.00024954265025639463
2022-04-23,-0.0005244009907695578,-0.0008196995702458408,-0.0006720502805076993
2022-04-24,-0.0006858562039998155,-0.0003807493250556217,-0.0005333027645277186
2022-04-25,-2.3871837399225532e-05,-0.0006264856035744592,-0.00032517872048684236
2022-04-26,9.701345548728975e-05,0.0003311186599171942,0.00021406605770224197
2022-04-27,8.861284188694662e-05,-0.0004621181428119589,-0.00018675265046250614
2022-04-28,-0.0006653666090014131,-2.0407053135327914e-05,-0.0003428868310683705
2022-04-29,0.0005919886812008567,0.0003217294575893379,0.0004568590693950973
2022-04-30,-0.0009099169426716004,-0.00037306604150040963,-0.000641491492086005
2022-05-01,0.0003085139368388607,-0.0008821190805677041,-0.00028680257186442166
2022-05-02,-0.0002163996958806586,0.0004857627180904754,0.0001346815111049084
2022-05-03,0.0005035804376003444,-5.04050032747085e-05,0.00022658771716281795
2022-05-04,-0.00028580482351974417,0.0001844494185441783,-5.067770248778294e-05
2022-05-05,0.0007396927338892928,0.0005677298005156667,0.0006537112672024797
2022-05-06,-0.00019538797417293806,-0.000303208081229916,-0.000249298027701427
2022-05-07,-0.00033010315128813674,1.25720733475822e-06,-0.00016442297197668927
2022-05-08,0.0001429343958283871,-0.0005650454071937969,-0.00021105550568270492
2022-05-09,-0.0012507011425866696,-0.001338991981849594,-0.0012948465622181317
2022-05-10,0.0006031954862925032,0.0012059375167445322,0.0009045665015185177
2022-05-11,-0.00021552894272391847,-0.0003972467471882567,-0.0003063878449560876
2022-05-12,-0.0006504597150873949,-0.0014288853504290293,-0.001039672532758212
2022-05-13,-5.765933069965688e-05,-0.0001611161673125729,-0.00010938774900611488
2022-05-14,0.00023986590076796206,7.74162698516411e-05,0.0001586410853098016
2022-05-15,-0.00016051294688684866,0.0002114758571599615,2.5481455136556422e-05
2022-05-16,0.0005315635243560838,0.000328683483204254,0.00043012350378016887
2022-05-17,5.730974891279121e-06,-0.0005329636377508771,-0.00026361633142979896
2022-05-18,0.0002209380571432152,0.0002030314213063472,0.0002119847392247812
2022-05-19,-0.0005746863447469942,-0.0004287725788323057,-0.0005017294617896499
2022-05-20,0.0005227335837840702,4.716368041796079e-05,0.0002849486321010155
2022-05-21,0.00013118684511578227,0.00032999004303021877,0.00023058844407300053
2022-05-22,-0.00020836323594494084,-5.147667359327693e-05,-0.0001299199547691089
2022-05-23,0.0003491447488959092,0.000402911842686589,0.0003760282957912491
2022-05-24,-0.00019031655821542297,-0.00023743938740072246,-0.00021387797280807272
2022-05-25,-9.957123727667847e-06,-0.000146651618983135,-7.830437135540141e-05
2022-05-26,-0.0005305767311926356,-0.00018514394376682988,-0.00035786033747973274
2022-05-27,0.0009391777937430805,-0.00024640454969060687,0.0003463866220262368
2022-05-28,0.0003351982927421893,-1.783495600942825e-05,0.00015868166836638053
2022-05-29,0.0002985506032023815,0.00041212784531154475,0.00035533922425696313
2022-05-30,4.504380915381795e-05,-0.0010446528749110597,-0.0004998045328786209
2022-05-31,0.00013426028192064672,-5.8550659581678304e-05,3.785481116948421e-05
2022-06-01,0.0007106092097581801,0.0005822666966891449,0.0006464379532236625
2022-06-02,-0.00015554428032925574,-0.00014710458084271773,-0.00015132443058598672
2022-06-03,-7.27087553255349e-06,-0.0005698557913285704,-0.0002885633334305619
2022-06-04,-0.00014026450079003972,0.0002542779914448506,5.700674532740544e-05
2022-06-05,5.045372414194047e-05,4.4423359132790724e-05,4.7438541637365596e-05
2022-06-06,0.000135870823953024,2.943762289779418e-05,8.26542234254091e-05
2022-06-07,-7.769709918290616e-06,4.5159979796202775e-05,1.869513493895608e-05
2022-06-08,0.00030429353158622656,0.00036879278171988197,0.00033654315665305426
2022-06-09,0.00029950821524222566,0.00015695422101828774,0.0002282312181302567
2022-06-10,0.0001802251407305981,0.00016019887358838605,0.00017021200715949206
2022-06-11,0.00012013231580741538,-0.0007701186088180713,-0.000324993146505328
2022-06-12,-0.001347735117212558,-0.0014820173185844019,-0.0014148762178984799
2022-06-13,-0.0004926203234257865,-0.0013038716542630728,-0.0008982459888444297
2022-06-14,-2.5411870131135965e-05,0.0004100115034041145,0.00019229981663648928
2022-06-15,-7.713647619135583e-05,-0.0007278208818408687,-0.0004024786790161123
2022-06-16,-0.00010154531066790545,-0.0005093134743472833,-0.00030542939250759437
2022-06-17,-0.0001264835017437124,-0.00016691203998696653,-0.00014669777086533947
2022-06-18,-0.001542502227539387,-0.0009469725543952531,-0.00124473739096732
2022-06-19,0.00038362355929737305,-7.114385965162608e-05,0.0001562398498228735
2022-06-20,-8.967714543592836e-05,-0.000167804782965638,-0.0001287409642007832
2022-06-21,0.0002720940926994484,4.099671018373431e-05,0.00015654540144159135
2022-06-22,0.00024201618489349844,0.00043471204846483796,0.0003383641166791682
2022-06-23,-0.0009144776754479358,-0.0005728644120214287,-0.0007436710437346822
2022-06-24,-0.00020047491770418434,-0.0011854351391054473,-0.0006929550284048158
2022-06-25,9.754135178514941e-05,0.00041887068645846164,0.0002582060191218055
2022-06-26,0.00022763250341329786,-0.0006911529506600521,-0.0002317602236233771
2022-06-27,0.0005975350776408991,0.00011695104287803371,0.0003572430602594664
2022-06-28,-0.00032652651774862695,-0.00014629171364349377,-0.00023640911569606035
2022-06-29,0.0004763942269582826,-3.2446155003269145e-05,0.00022197403597750673
2022-06-30,-0.000878123103060833,-0.0015105778296588717,-0.0011943504663598523
2022-07-01,0.00016381457090038987,0.0007381623705401413,0.0004509884707202656
2022-07-02,-3.8516228607626205e-05,-0.0005532819087716426,-0.00029589906868963435
2022-07-03,8.448849128124426e-06,-0.00017507709727370495,-8.331412407279026e-05
2022-07-04,0.0001452968838741209,0.0005949371803127949,0.0003701170320934579
2022-07-05,-0.0004860587344960531,-0.0009514507329448212,-0.0007187547337204371
2022-07-06,0.0006273071160809806,0.00044429881111137526,0.0005358029635961779
2022-07-07,0.00026505827171295957,-0.00042385356496092854,-7.939764662398449e-05
2022-07-08,-0.00047678386762751534,2.8492932927654716e-05,-0.00022414546734993032
2022-07-09,0.0008600137670983892,0.0003233035939528397,0.0005916586805256145
2022-07-10,0.00016257641763230555,0.0004998176555235703,0.0003311970365779379
2022-07-11,8.26660795957937e-05,-0.0010726914519353548,-0.0004950126861697806
2022-07-12,2.0589079118950997e-05,2.939821138551353e-05,2.4993645252232263e-05
2022-07-13,-3.221534331625622e-05,-0.000613333194776064,-0.0003227742690461601
2022-07-14,0.00017388839830124515,-0.0004173544794511093,-0.00012173304057493207
2022-07-15,-0.00016226275782645183,-0.000952029290118426,-0.000557146023972439
2022-07-16,0.00011468015815066529,-0.0007091245762391179,-0.00029722220904422635
2022-07-17,0.0002253600118117527,0.00041831006415875006,0.00032183503798525136
2022-07-18,-0.0004939819771686599,-0.0021975647006063346,-0.0013457733388874973
2022-07-19,0.00024187103996078536,0.0010978388890425768,0.0006698549645016811
2022-07-20,0.00017762720895217343,2.3342265155648334e-05,0.00010048473705391089
2022-07-21,0.00039453786639309256,-0.00014164980155351563,0.00012644403241978845
2022-07-22,0.00029689425819246705,0.0006078942732482644,0.0004523942657203657
2022-07-23,0.00019715441183153483,7.773613051463565e-05,0.00013744527117308524
2022-07-24,4.648040965184692e-05,-0.00013533424956191757,-4.4426919955035325e-05
2022-07-25,0.0004661935888116034,0.0014485962551380957,0.0009573949219748495
2022-07-26,0.00011035249889579648,-0.0008750560150412904,-0.00038235175807274695
2022-07-27,-0.00025774117439083405,-0.00034848527794146975,-0.0003031132261661519
2022-07-28,-0.00023732965873180951,-0.0005070032756626864,-0.00037216646719724796
2022-07-29,0.0003772842943676707,0.00019061556976429246,0.00028394993206598155
2022-07-30,0.0007174958321551866,0.0008287013118505036,0.0007730985720028451
2022-07-31,-0.0002638948715530779,-0.00025310806558826766,-0.0002585014685706728
2022-08-01,0.0004934298514751703,0.0006211977039369205,0.0005573137777060454
2022-08-02,0.00045805463302630727,0.0001894033617455495,0.00032372899738592837
2022-08-03,-9.644470797540448e-05,-0.00025358591884408867,-0.00017501531340974658
2022-08-04,-2.4759107511153413e-05,4.271418295791643e-05,8.977537723381507e-06
2022-08-05,-0.00019008858845284015,-0.00041851295618933155,-0.00030430077232108585
2022-08-06,0.0002829990145774041,0.0008896338755537375,0.0005863164450655708
2022-08-07,-0.00013884123604039278,0.00015670705433413326,8.932909146870243e-06
2022-08-08,-8.420181438960185e-05,-0.0005023549414444389,-0.0002932783779170204
2022-08-09,0.0005983727246546114,0.00023138322434021927,0.00041487797449741534
2022-08-10,-3.254880454706511e-05,-0.0005236310676565298,-0.00027808993610179745
2022-08-11,0.00030784396036373306,0.0005113712820524777,0.00040960762120810534
2022-08-12,5.4346098766422535e-05,-0.0007475238049109717,-0.0003465888530722746
2022-08-13,-3.6069842975116445e-05,1.3586238162341053e-05,-1.1241802406387696e-05
2022-08-14,-7.077454153578808e-05,6.75206459209409e-05,-1.626947807423591e-06
2022-08-15,-0.0002835146982132276,-0.00045075782124399634,-0.000367136259728612
2022-08-16,0.00013133891086762657,0.0002773571928341235,0.00020434805185087502
2022-08-17,0.0001505704260914706,0.00024179228555382736,0.00019618135582264898
2022-08-18,-0.00043826477639968175,-0.0003731975262689058,-0.0004057311513342938
2022-08-19,-8.620981586157598e-05,-0.0010053552837955254,-0.0005457825498285507
2022-08-20,-7.265632910084143e-05,0.0004497997513528131,0.00018857171112598585
2022-08-21,-0.0002681309906169096,-0.00025021839491498203,-0.00025917469276594583
2022-08-22,-0.00013025810773245738,-0.00022008478708178986,-0.00017517144740712362
2022-08-23,0.00017033741003836587,0.0005893282750271863,0.0003798328425327761
2022-08-24,-0.0002197947852972663,-0.0006088148407160031,-0.00041430481300663467
2022-08-25,-0.00030405725077458956,-0.00035009305918669813,-0.00032707515498064385
2022-08-26,-8.996608547512386e-05,-0.0001771897199436309,-0.00013357790270937737
2022-08-27,0.0002138703990491783,9.699292192741292e-05,0.0001554316604882956
2022-08-28,-0.00036212805414804274,-0.001652955398241911,-0.0010075417261949768
2022-08-29,-0.0006379889992266865,-0.0007662924968437397,-0.0007021407480352131
2022-08-30,0.00013099177530972336,0.00032226058618984487,0.00022662618074978413
2022-08-31,-6.584660110650194e-05,-0.00038739863315216276,-0.00022662261712933234
2022-09-01,0.00012998294596715251,-0.0008306725973320357,-0.00035034482568244157
2022-09-02,1.783102711331137e-05,-0.00029310077632940877,-0.0001376348746080487
2022-09-03,0.00018297522868945687,8.101328098191951e-05,0.0001319942548356882
2022-09-04,-0.00021942019046206011,-0.00016053271375795306,-0.0001899764521100066
2022-09-05,0.0003695803401357605,-0.00017073901674229805,9.942066169673121e-05
2022-09-06,-0.0002256053524648008,-0.0005106970866787191,-0.0003681512195717599
2022-09-07,-0.0002458779316204208,-0.0009274183699076465,-0.0005866481507640336
2022-09-08,0.00027754693426945313,0.00027941851313819353,0.00027848272370382336
2022-09-09,-7.63817701917505e-05,-0.000613010913916568,-0.0003446963420541592
2022-09-10,0.00023003911918426386,-0.0011579674136528832,-0.0004639641472343097
2022-09-11,-0.00013137812665699989,-0.0004885179881694231,-0.0003099480574132115
2022-09-12,0.0006552435095584572,-0.0009924216082827847,-0.00016858904936216374
2022-09-13,0.00031550165618352607,-0.001245290056233385,-0.00046489420002492944
2022-09-14,-0.0001820897070496572,-0.004695564489120565,-0.0024388270980851114
2022-09-15,0.00016839600028908065,-0.006259161587115337,-0.0030453827934131283
2022-09-16,2.6530931095905968e-05,-0.0005172540757718186,-0.0002453615723379563
2022-09-17,2.3958187919409956e-05,0.0006367232726038405,0.00033034073026162524
2022-09-18,0.00010072533595852166,-0.0007707081217015004,-0.00033499139287148933
2022-09-19,-0.0001185395314730612,-0.00017018692781547033,-0.00014436322964426576
2022-09-20,2.7316385555726574e-05,-0.0007430443603491377,-0.00035786398739670556
2022-09-21,-0.0005582742025681696,0.00029694318084115643,-0.00013066551086350658
2022-09-22,-0.00014451426771520444,-0.0008875603508747796,-0.000516037309294992
2022-09-23,-0.0001496730810578698,-0.0004701584435142266,-0.0003099157622860482
2022-09-24,0.00020646148292516306,0.00021962525702806112,0.0002130433699766121
2022-09-25,-0.00016240580598462766,-0.0003581822699791066,-0.0002602940379818671
2022-09-26,0.00034270160398012286,0.00014197893792949247,0.00024234027095480765
2022-09-27,-5.1901717740283666e-05,0.0002170385666595228,8.256842445961957e-05
2022-09-28,-0.00013024095582483684,-0.0003791926746807229,-0.0002547168152527799
2022-09-29,0.00029581043906298196,0.00028696463687669636,0.0002913875379698392
2022-09-30,0.00037747007615895493,0.0002023963932916094,0.00028993323472528216
2022-10-01,-6.033875686040197e-05,-0.0001345610278170702,-9.744989233873609e-05
2022-10-02,0.00013296611803700553,0.0001385868052221382,0.00013577646162957186
2022-10-03,6.0933216282030494e-05,-0.00022863457019719433,-8.385067695758192e-05
2022-10-04,0.00018406866310860133,0.0003417134763176514,0.00026289106971312635
2022-10-05,0.0003817472155801487,-0.0001407634545826124,0.00012049188049876816
2022-10-06,0.00023632411281326477,-0.00018163523501593722,2.734443889866378e-05
2022-10-07,0.00031770701618689175,8.287461328436798e-05,0.00020029081473562987
2022-10-08,0.00023217029343249038,0.00028770329351145537,0.00025993679347197286
2022-10-09,-0.00030585485283476867,-0.00016211113303243578,-0.00023398299293360224
2022-10-10,0.0003035099839055346,1.2080943923555163e-05,0.0001577954639145449
2022-10-11,2.8436596385180095e-05,6.528975634501969e-05,4.6863176365099894e-05
2022-10-12,0.00039693548484087286,-8.62207229109209e-05,0.000155357380964976
2022-10-13,0.00021213769393994372,-0.00018014568899447109,1.5996002472736318e-05
2022-10-14,0.00010227806295072731,0.00023953319805895517,0.00017090563050484124
2022-10-15,0.0001622180954590765,0.00019914071498198233,0.00018067940522052944
2022-10-16,8.507189876817402e-05,-0.00032572339720763314,-0.00012032574921972956
2022-10-17,-2.2643341279938e-05,0.0002533729559395384,0.0001153648073298002
2022-10-18,0.00010790804165383301,-1.0091094217667443e-05,4.8908473718082786e-05
2022-10-19,0.00019280024476443344,-1.4444486271125328e-05,8.917787924665406e-05
2022-10-20,0.0001240216709497749,-0.00010845284878049829,7.7844110846383e-06
2022-10-21,0.0003503794212827667,0.0003208309336143158,0.00033560517744854126
2022-10-22,-0.00011053652442035686,-0.00016433031930473653,-0.0001374334218625467
2022-10-23,2.128782785252156e-06,0.00030510791561037744,0.0001536183491978148
2022-10-24,0.0002320780301021936,-0.0001113178591110431,6.038008549557525e-05
2022-10-25,9.886466655490195e-05,-0.0007384854657383348,-0.00031981039959171645
2022-10-26,-0.0006583431166443817,0.00012089875076888478,-0.00026872218293774844
2022-10-27,-5.332857078331597e-05,3.7873588762020394e-05,-7.727491010647789e-06
2022-10-28,-0.00029506348849642926,4.049888144959873e-05,-0.00012728230352341527
2022-10-29,0.00030311490328607533,-0.00041434878973698564,-5.5616943225455156e-05
2022-10-30,2.3645141907131663e-05,0.00010183870345278393,6.27419226799578e-05
2022-10-31,-0.00023798431334481405,0.0001315951896946525,-5.319456182508077e-05
2022-11-01,0.00012363755769973422,-0.00013773016435234518,-7.046303326305479e-06
