sl,ee,tp,scope,n_intrabar_sl,n_intrabar_tp,sharpe,total_return,max_drawdown,calmar,win_rate,profit_factor,n_bars
0.005,1.0,0.05,solana,-1,-1,-1.4734759611419233,-0.14814446290081118,0.15145428269995131,-0.22815109650399537,0.07467532467532467,0.5368713230183924,1149
0.005,1.0,0.08,portfolio,2340,1842,-0.2888155538191907,-0.04943738623716187,0.07890253927296824,-0.1401508527845359,0.26194690265486725,0.9375360530844893,1149
0.005,1.0,0.08,bitcoin,-1,-1,-0.7815964475941553,-0.13059654326000614,0.15016165621920038,-0.20129831414345903,0.13870967741935483,0.6842755366624121,1149
0.005,1.0,0.08,ethereum,-1,-1,-0.27754796669060866,-0.06728805106817426,0.15062776615028853,-0.10065574665212772,0.18558558558558558,0.9013277917134557,1149
0.005,1.0,0.08,binancecoin,-1,-1,0.3013985601876925,0.11734206203812425,0.1392395620850251,0.17690927310253787,0.24601769911504426,1.0777685837523032,1149
0.005,1.0,0.08,solana,-1,-1,-0.4932906586980446,-0.1206306542572897,0.15023818581256604,-0.18503990243214435,0.11574074074074074,0.8520503933753424,1149
0.005,1.0,0.12,portfolio,2211,1611,0.39246910342500907,0.091640011998948,0.07334758392941884,0.26471802246049586,0.30619469026548674,1.0943677007143129,1149
0.005,1.0,0.12,bitcoin,-1,-1,-0.5383822524642872,-0.10454557011801269,0.15264421366984005,-0.1567527275126615,0.18052256532066507,0.7921134703628783,1149
0.005,1.0,0.12,ethereum,-1,-1,0.7175520072388656,0.3172447598387045,0.10550223134493766,0.5904672976705962,0.2513274336283186,1.2225907480457656,1149
0.005,1.0,0.12,binancecoin,-1,-1,0.29730631675070024,0.12845236256356185,0.1522037850730695,0.17646531557010872,0.260989010989011,1.0849077965824285,1149
0.005,1.0,0.12,solana,-1,-1,0.09791318694103801,0.022328623564606742,0.1282398473691188,0.03785885834807926,0.13274336283185842,1.026654468208979,1149
0.01,1.0,0.0,portfolio,1553,878,2.322021432798145,1.6720337969267902,0.04685493265776623,5.134003922889982,0.4539823008849557,1.700423267887505,1149
0.01,1.0,0.0,bitcoin,-1,-1,1.6508118531794915,1.409445630672876,0.09581903789479981,2.2200753502823343,0.38972542072630645,1.6057318795912743,1149
0.01,1.0,0.0,ethereum,-1,-1,1.4976544167737271,1.3698148655368914,0.1485799950852905,1.4020886022553023,0.4079646017699115,1.4968339597271036,1149
0.01,1.0,0.0,binancecoin,-1,-1,0.7939795230023947,0.6069684852189403,0.12282229859714394,0.8926648561456492,0.37964601769911505,1.2290858848298094,1149
0.01,1.0,0.0,solana,-1,-1,1.9143594647255335,3.931403551849569,0.10884030347436355,3.84969790306831,0.3176991150442478,1.627796157845607,1149
0.01,1.0,0.01,portfolio,2188,1926,-3.7395719354723744,-0.1508076594173119,0.15182316688253011,-0.23196230049097039,0.18493150684931506,0.13846705876532311,1149
0.01,1.0,0.01,bitcoin,-1,-1,-2.466384454230968,-0.15115776942619719,0.15115776942619719,-0.23356062871955155,0.24806201550387597,0.24390424642553493,1149
0.01,1.0,0.01,ethereum,-1,-1,-2.726374478192876,-0.1521977280367537,0.15361710003291232,-0.2315096596404593,0.2222222222222222,0.2727845801906213,1149
0.01,1.0,0.01,binancecoin,-1,-1,-2.484382552416792,-0.15067310290383296,0.15204978472376096,-0.23139608592157976,0.2191780821917808,0.2903540351277367,1149
0.01,1.0,0.01,solana,-1,-1,-3.4309925316971226,-0.1498475692207526,0.15111122873624477,-0.23147271485199053,0.17777777777777778,0.19314667503263344,1149
0.01,1.0,0.02,portfolio,2396,2122,-2.169944012140967,-0.1483146560896278,0.15053134070371788,-0.22983099802617762,0.28193832599118945,0.4588446727346387,1149
0.01,1.0,0.02,bitcoin,-1,-1,-1.3984198265397563,-0.1533683536171807,0.1533683536171807,-0.23379049744212838,0.26540284360189575,0.5831239066560978,1149
0.01,1.0,0.02,ethereum,-1,-1,-1.4450974844761804,-0.1461942655331192,0.15046540634385622,-0.22643171375428536,0.24669603524229075,0.6029445299057599,1149
0.01,1.0,0.02,binancecoin,-1,-1,-1.371897739678005,-0.14952870080975433,0.15252753498718033,-0.2288029770800312,0.21428571428571427,0.55967721303263,1149
0.01,1.0,0.02,solana,-1,-1,-2.1237434216156874,-0.1463014178848251,0.15112604950512687,-0.22561780842623105,0.18857142857142858,0.43749194342431585,1149
0.01,1.0,0.03,portfolio,2432,2056,-1.5443916145655363,-0.1447320611639833,0.14815792144550308,-0.22751112616239919,0.2962138084632517,0.6386431417669225,1149
0.01,1.0,0.03,bitcoin,-1,-1,-0.9924279251958104,-0.14978771584643413,0.15224674447207653,-0.22964843086512507,0.25517241379310346,0.7002692769631029,1149
0.01,1.0,0.03,ethereum,-1,-1,-0.8688180928540937,-0.14359136236955683,0.1512245770629831,-0.22102932909066123,0.267260579064588,0.782100458880368,1149
0.01,1.0,0.03,binancecoin,-1,-1,-1.0228044312798636,-0.14933657597296934,0.15395057747338897,-0.22637746762440467,0.21052631578947367,0.6887249830659903,1149
0.01,1.0,0.03,solana,-1,-1,-1.4790104296142055,-0.14088260895182503,0.15020713216991308,-0.21806810248129685,0.17857142857142858,0.5669117002698493,1149
0.01,1.0,0.05,portfolio,2358,1689,0.32102728521367935,0.05851137680654084,0.09363808225886762,0.13402104022323227,0.384070796460177,1.0649418140032554,1149
0.01,1.0,0.05,bitcoin,-1,-1,-0.19504144242529972,-0.04592582841801773,0.15051807108846466,-0.06815232730027854,0.3273542600896861,0.9384391809100094,1149
0.01,1.0,0.05,ethereum,-1,-1,0.633757284335706,0.254571618606505,0.11024362098685439,0.46259909261310395,0.3433628318584071,1.1475821191709017,1149
0.01,1.0,0.05,binancecoin,-1,-1,0.39087801493941665,0.15858304987434302,0.14530633340572957,0.22580122238250197,0.32654867256637166,1.0835821424584642,1149
0.01,1.0,0.05,solana,-1,-1,-0.7846389692455458,-0.11962981665565331,0.1508994283465306,-0.18262156728936893,0.15034965034965034,0.7437177698459568,1149
0.01,1.0,0.08,portfolio,2131,1421,1.0803552988117637,0.2849838552429764,0.07882742704190904,0.7171895429103986,0.3911504424778761,1.2557879038753244,1149
0.01,1.0,0.08,bitcoin,-1,-1,1.1731149576614555,0.7139894604714518,0.1364058561042171,0.919619801980935,0.36935341009743133,1.3632571312628428,1149
0.01,1.0,0.08,ethereum,-1,-1,0.8241778562774926,0.4001473938116693,0.11625227859177553,0.6590103481436759,0.368141592920354,1.2093515245061086,1149
0.01,1.0,0.08,binancecoin,-1,-1,0.32479211120207274,0.12074669995632936,0.1522785244873529,0.16625265569577377,0.3353584447144593,1.087655749840769,1149
0.01,1.0,0.08,solana,-1,-1,-0.12208448052800241,-0.02906534278128814,0.15053056041446897,-0.04283675292242447,0.17834394904458598,0.954105987099518,1149
0.01,1.0,0.12,portfolio,1967,1199,1.6771833908807394,0.6790485399037243,0.06468036835883495,1.860983864216283,0.4,1.4288253172801115,1149
0.01,1.0,0.12,bitcoin,-1,-1,1.3450443024893797,1.0031053828394088,0.13350119616269565,1.232811925690815,0.37821080602302926,1.4750685780595985,1149
0.01,1.0,0.12,ethereum,-1,-1,1.132823325525736,0.6998673974944429,0.1269575665948029,0.9719879333926108,0.3769911504424779,1.324633359313735,1149
0.01,1.0,0.12,binancecoin,-1,-1,0.41071851429093037,0.19369003986420297,0.15419575958297374,0.2567803330285495,0.34657039711191334,1.1249817234225614,1149
0.01,1.0,0.12,solana,-1,-1,1.1243702653550123,0.8156997996142259,0.15259497576367476,0.915895941698217,0.24710080285459413,1.2866337228083236,1149
0.015,1.0,0.0,portfolio,1340,678,2.7952769362480225,2.5528704471685573,0.04357688921230225,7.355883158599349,0.4920353982300885,1.8711264599577706,1149
0.015,1.0,0.0,bitcoin,-1,-1,1.805465325972478,1.6877426584037907,0.10197479448263164,2.3745995742563117,0.44729849424269263,1.6334368816087421,1149
0.015,1.0,0.0,ethereum,-1,-1,1.7692212195657977,1.9158945231772462,0.13322003737162857,1.9857748219409357,0.46194690265486726,1.5636990582621761,1149
0.015,1.0,0.0,binancecoin,-1,-1,1.359253416642021,1.4939193109310076,0.10717517446918085,2.070679445761366,0.43628318584070797,1.408345795048611,1149
0.015,1.0,0.0,solana,-1,-1,2.2314152643045646,6.154398255559837,0.10404696849884325,5.186734533670812,0.38849557522123895,1.7013013418883671,1149
0.015,1.0,0.01,portfolio,2405,2114,-3.182075145516396,-0.15016699659205668,0.1511832701945216,-0.2318884954980165,0.2595419847328244,0.15059117359125215,1149
0.015,1.0,0.01,bitcoin,-1,-1,-1.9345349097146105,-0.15000518757383485,0.15000518757383485,-0.23344105390701012,0.36936936936936937,0.2941788484039272,1149
0.015,1.0,0.01,ethereum,-1,-1,-2.344554719633819,-0.14904437737909826,0.15046902864586698,-0.2311322252831773,0.26666666666666666,0.24645580366503764,1149
0.015,1.0,0.01,binancecoin,-1,-1,-2.461915911719315,-0.1510420200305046,0.15241810386925117,-0.2314400533379702,0.29770992366412213,0.27150120086755075,1149
0.015,1.0,0.01,solana,-1,-1,-2.88387044441929,-0.15140610637417862,0.1526674492929843,-0.2316565195094941,0.2689075630252101,0.22928616112230024,1149
0.015,1.0,0.02,portfolio,2402,2113,-1.8362122052209118,-0.1488425061977141,0.1510578169743635,-0.2298989020675129,0.34513274336283184,0.5165556853423002,1149
0.015,1.0,0.02,bitcoin,-1,-1,-1.0999290281212302,-0.15085735145299073,0.15085735145299073,-0.23352944354599534,0.37735849056603776,0.6628599232215856,1149
0.015,1.0,0.02,ethereum,-1,-1,-1.194254178275995,-0.1494469837712189,0.15286206216989143,-0.2281692164049314,0.3495575221238938,0.6677596329897152,1149
0.015,1.0,0.02,binancecoin,-1,-1,-1.1586149984793963,-0.15159212555474377,0.15458368392091815,-0.22908491898746228,0.29213483146067415,0.6160934399594196,1149
0.015,1.0,0.02,solana,-1,-1,-1.8681323659227798,-0.14678921925398103,0.15011659179892123,-0.22794150390135964,0.2727272727272727,0.4762341261505105,1149
0.015,1.0,0.03,portfolio,2438,1998,-1.2254980934313726,-0.13679340893548708,0.14025106827333,-0.22636213326583154,0.35517970401691334,0.7142970239076303,1149
0.015,1.0,0.03,bitcoin,-1,-1,-0.7945598573076692,-0.1552953815197794,0.15544421074100323,-0.23376741878211504,0.37735849056603776,0.7896416314131905,1149
0.015,1.0,0.03,ethereum,-1,-1,-0.5277656809814817,-0.10985858406035554,0.15060353557041833,-0.16733016083023128,0.3488372093023256,0.8711970959839987,1149
0.015,1.0,0.03,binancecoin,-1,-1,-0.9338969774045132,-0.14541721335917557,0.1500524734966424,-0.2257703786157514,0.28512396694214875,0.6975579296949296,1149
0.015,1.0,0.03,solana,-1,-1,-1.1741240839720184,-0.14299403481539363,0.1508023450358966,-0.22066797511577307,0.27411167512690354,0.657932980571581,1149
0.015,1.0,0.05,portfolio,2300,1589,0.7232384943730553,0.15845427497865194,0.09952654092644983,0.3294113232384571,0.4327433628318584,1.1477039816502015,1149
0.015,1.0,0.05,bitcoin,-1,-1,-0.12038953432378889,-0.035184378595802146,0.1520949301072362,-0.051447651359709745,0.4088888888888889,0.9632574356103988,1149
0.015,1.0,0.05,ethereum,-1,-1,0.9587773213996956,0.46697637526679103,0.11858125364111528,0.7393867919797013,0.415929203539823,1.2149009460041285,1149
0.015,1.0,0.05,binancecoin,-1,-1,0.682548099459187,0.3546654350967515,0.13272792924750962,0.5186708825246962,0.4026548672566372,1.1447824174765266,1149
0.015,1.0,0.05,solana,-1,-1,-0.46402073618749984,-0.09398568961258957,0.1520035392772552,-0.1408810671495418,0.22602739726027396,0.8562128269132064,1149
0.015,1.0,0.08,portfolio,2003,1200,1.6830499155619492,0.5792385272443263,0.07999981018502139,1.3176406992355074,0.46017699115044247,1.4009581096355124,1149
0.015,1.0,0.08,bitcoin,-1,-1,1.5303352571196127,1.1298931244286177,0.13330806301345174,1.3529835127187073,0.43312666076173606,1.4743610116759356,1149
0.015,1.0,0.08,ethereum,-1,-1,1.262081944628353,0.7728939586985666,0.11430413465018863,1.1706740681049954,0.4336283185840708,1.313036375171618,1149
0.015,1.0,0.08,binancecoin,-1,-1,0.8456469275985425,0.5380250414932433,0.10415864864091899,0.9506514075371385,0.4008849557522124,1.196067016815457,1149
0.015,1.0,0.08,solana,-1,-1,0.06569672191200432,0.009719976248956597,0.15194368591306015,0.013977247351039019,0.2616822429906542,1.0227478699436352,1149
0.015,1.0,0.12,portfolio,1773,931,2.162463672189481,1.2413155010032355,0.056548211805368676,3.4243033048922458,0.4557522123893805,1.5784593008320154,1149
0.015,1.0,0.12,bitcoin,-1,-1,1.515527901783226,1.250614854425132,0.1205991852506395,1.6146266356560273,0.4366696191319752,1.511683188503075,1149
0.015,1.0,0.12,ethereum,-1,-1,1.3767301442539277,1.0071282586670183,0.10883622539319704,1.5169069335411154,0.43628318584070797,1.3707935660192514,1149
0.015,1.0,0.12,binancecoin,-1,-1,1.1146156751063894,0.9697386741443959,0.10717517446918062,1.4956757806725702,0.4150442477876106,1.3049241779813652,1149
0.015,1.0,0.12,solana,-1,-1,1.468583385652283,1.578118714977688,0.15573358162770584,1.482381049920059,0.3285586392121755,1.368443698687276,1149
0.02,1.0,0.0,portfolio,1181,555,3.0057500229672045,2.951383691739895,0.035125421917602685,10.01263857074329,0.5106194690265486,1.9387721938453162,1149
0.02,1.0,0.0,bitcoin,-1,-1,1.9346653596581078,1.9448837856908825,0.08562700079004402,3.1215811787817427,0.4650132860938884,1.684246442659631,1149
0.02,1.0,0.0,ethereum,-1,-1,1.6924398688747513,1.8166785452642569,0.1464965693706282,1.7405204171650535,0.4823008849557522,1.5144183988126387,1149
0.02,1.0,0.0,binancecoin,-1,-1,1.5636990405697788,1.9935203604444518,0.11808634339105605,2.3021522602805993,0.4663716814159292,1.4822045816538503,1149
0.02,1.0,0.0,solana,-1,-1,2.3621647616547867,7.525696671138801,0.10146787447248312,5.913519805727993,0.42123893805309737,1.7265729185297582,1149
0.02,1.0,0.01,portfolio,2401,2116,-2.9956007406764042,-0.15105263257880286,0.15206784709263377,-0.23199052084416263,0.3076923076923077,0.16482139522971223,1149
0.02,1.0,0.01,bitcoin,-1,-1,-1.6268840800091813,-0.15275749748164513,0.15275749748164513,-0.23372690726980577,0.4788732394366197,0.4100683638534891,1149
0.02,1.0,0.01,ethereum,-1,-1,-2.0112009230672503,-0.14918186163799174,0.15060628273162524,-0.2311486952892688,0.3793103448275862,0.2963336562158119,1149
0.02,1.0,0.01,binancecoin,-1,-1,-2.1997701500202833,-0.15423144471348227,0.15560235878427248,-0.23181986387433037,0.3937007874015748,0.29502483599015183,1149
