sl,ee,tp,scope,n_intrabar_sl,n_intrabar_tp,sharpe,total_return,max_drawdown,calmar,win_rate,profit_factor,n_bars
0.005,1.0,0.08,bitcoin,-1,-1,-0.6582959386053197,-0.13059654326000614,0.15016165621920038,-0.1434959783276752,0.13870967741935483,0.6842755366624121,1619
0.005,1.0,0.08,ethereum,-1,-1,-0.23383539983196155,-0.06728805106817426,0.15062776615028853,-0.07159335883579414,0.18558558558558558,0.9013277917134557,1619
0.005,1.0,0.08,binancecoin,-1,-1,0.20489863151017207,0.09041657179800344,0.1522251080836246,0.089107157231219,0.24612736660929432,1.060666202459432,1619
0.005,1.0,0.08,solana,-1,-1,-0.41555974440272353,-0.1206306542572897,0.15023818581256604,-0.13185868001879672,0.11574074074074074,0.8520503933753424,1619
0.005,1.0,0.12,portfolio,3168,2404,0.39460080333733694,0.1204639201278217,0.07334758392941884,0.24352410147571682,0.29,1.0979098307428048,1619
0.005,1.0,0.12,bitcoin,-1,-1,-0.45353381232240453,-0.10454557011801269,0.15264421366984005,-0.11163739716061215,0.18052256532066507,0.7921134703628783,1619
0.005,1.0,0.12,ethereum,-1,-1,0.5819555556387009,0.36011726534742894,0.1418455719622282,0.34571668774625525,0.2375,1.1776041340920835,1619
0.005,1.0,0.12,binancecoin,-1,-1,0.250480257894433,0.12845236256356185,0.1522037850730695,0.12475427510304228,0.260989010989011,1.0849077965824285,1619
0.005,1.0,0.12,solana,-1,-1,0.1864398654832863,0.08723188726982678,0.1282398473691188,0.1021758313133218,0.145625,1.051798028402478,1619
0.01,1.0,0.0,portfolio,2117,1226,2.436972497096683,3.1285068251561885,0.04685493265776623,5.2705321808852785,0.469375,1.751679263286121,1619
0.01,1.0,0.0,bitcoin,-1,-1,1.6893990565399928,2.2793782470141815,0.09581903789479981,2.1191020557756746,0.40275171982489055,1.6220179217795145,1619
0.01,1.0,0.0,ethereum,-1,-1,1.5623872272914523,2.5602038244209484,0.1485799950852905,1.4708230360867058,0.406875,1.5139037546721827,1619
0.01,1.0,0.0,binancecoin,-1,-1,1.0156415481823051,1.5712704772198203,0.13157140144885443,1.2035364751713638,0.399375,1.3063431915940418,1619
0.01,1.0,0.0,solana,-1,-1,1.911085599273315,7.200007368778367,0.10884030347436355,3.560370370525587,0.338125,1.6194953311063796,1619
0.01,1.0,0.01,portfolio,2921,2603,-3.1256477647628276,-0.1508076594173119,0.15182316688253011,-0.16547756333161392,0.18493150684931506,0.13846705876532311,1619
0.01,1.0,0.01,bitcoin,-1,-1,-2.070782895278945,-0.15115776942619719,0.15115776942619719,-0.1666199457260617,0.24806201550387597,0.24390424642553493,1619
0.01,1.0,0.01,ethereum,-1,-1,-2.2873040520815535,-0.1521977280367537,0.15361710003291232,-0.1651631830786411,0.2222222222222222,0.2727845801906213,1619
0.01,1.0,0.01,binancecoin,-1,-1,-2.085787750970134,-0.15067310290383296,0.15204978472376096,-0.165072812346276,0.2191780821917808,0.2903540351277367,1619
0.01,1.0,0.01,solana,-1,-1,-2.8713345863685698,-0.1498475692207526,0.15111122873624477,-0.1651224227157053,0.17777777777777778,0.19314667503263344,1619
0.01,1.0,0.02,portfolio,3377,3021,-1.8233259103366282,-0.1483146560896278,0.15053134070371788,-0.16394198693169493,0.28193832599118945,0.4588446727346387,1619
0.01,1.0,0.02,bitcoin,-1,-1,-1.1769011835652203,-0.1533683536171807,0.1533683536171807,-0.16679763482457152,0.26540284360189575,0.5831239066560978,1619
